,th0,th1,th2,thp0,thp1,thp2,ng0,ng1,ng2,acceptProb,loglikelihood,acceptflag
0,0.1,0.95,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-799.027265632,1.0
1,0.273714726456,0.973602791552,0.106602395318,0.273714726456,0.973602791552,0.106602395318,0.0,0.0,0.0,0.425502098845,-798.369064071,1.0
2,0.273714726456,0.973602791552,0.106602395318,0.0821833258768,0.945296791667,0.0977390882126,0.0,0.0,0.0,0.267334021822,-798.369064071,0.0
3,0.273714726456,0.973602791552,0.106602395318,0.443780131094,0.949359942776,0.0680584919265,0.0,0.0,0.0,0.0199496387117,-798.369064071,0.0
4,0.21310375301,0.973828309298,0.0831392791972,0.21310375301,0.973828309298,0.0831392791972,0.0,0.0,0.0,0.45792258255,-799.26488576,1.0
5,0.0159364453133,0.984748701343,0.141579064253,0.0159364453133,0.984748701343,0.141579064253,0.0,0.0,0.0,0.697229462303,-800.3730914,1.0
6,-0.0958366175482,0.963146695196,0.175133918508,-0.0958366175482,0.963146695196,0.175133918508,0.0,0.0,0.0,2.06671349118,-800.385480473,1.0
7,-0.0958366175482,0.963146695196,0.175133918508,-0.0827102690348,0.9868812904,0.326460670908,0.0,0.0,0.0,2.18032583031e-05,-800.385480473,0.0
8,-0.0958366175482,0.963146695196,0.175133918508,-0.108621563123,1.0007761938,0.177011187606,0.0,0.0,0.0,0.0,-800.385480473,0.0
9,-0.0958366175482,0.963146695196,0.175133918508,-0.104168513959,0.928543918439,0.142241477353,0.0,0.0,0.0,0.0213755882655,-800.385480473,0.0
10,-0.0958366175482,0.963146695196,0.175133918508,-0.324868760789,0.9865837876,0.264134305591,0.0,0.0,0.0,0.000418010066405,-800.385480473,0.0
11,-0.0958366175482,0.963146695196,0.175133918508,-0.0670297653342,0.934206239767,0.018115539797,0.0,0.0,0.0,2.50870107482e-15,-800.385480473,0.0
12,-0.0958366175482,0.963146695196,0.175133918508,-0.0916698279577,0.97345073628,0.212099329478,0.0,0.0,0.0,0.185291108083,-800.385480473,0.0
13,-0.0958366175482,0.963146695196,0.175133918508,0.0959010013002,1.02974256734,0.156846089541,0.0,0.0,0.0,0.0,-800.385480473,0.0
14,-0.0958366175482,0.963146695196,0.175133918508,0.159330269078,0.972510572263,0.204490486509,0.0,0.0,0.0,0.477758640496,-800.385480473,0.0
15,-0.0958366175482,0.963146695196,0.175133918508,-0.214604384156,0.95429873768,0.173580856885,0.0,0.0,0.0,0.130174034888,-800.385480473,0.0
16,0.0109537458414,0.945668316876,0.129781701644,0.0109537458414,0.945668316876,0.129781701644,0.0,0.0,0.0,1.24688852417,-800.361090106,1.0
17,0.0109537458414,0.945668316876,0.129781701644,0.281942348363,0.95274509892,0.315295995909,0.0,0.0,0.0,0.0142702566097,-800.361090106,0.0
18,0.0109537458414,0.945668316876,0.129781701644,0.0786383720454,0.907730707163,0.0296443934017,0.0,0.0,0.0,4.97388030189e-08,-800.361090106,0.0
19,0.234008087115,0.925940166962,0.131565552225,0.234008087115,0.925940166962,0.131565552225,0.0,0.0,0.0,11.176295892,-797.560400296,1.0
20,0.234008087115,0.925940166962,0.131565552225,0.38939532168,0.993362475109,0.261258179667,0.0,0.0,0.0,5.41379288174e-06,-797.560400296,0.0
21,0.234008087115,0.925940166962,0.131565552225,0.327731336157,0.964031544644,0.185425546108,0.0,0.0,0.0,0.0886675513691,-797.560400296,0.0
